	location	address	adname	cityname	id	importance	name	pname	tel	type	typecode	经	纬	keywords
73	114.278663,35.746329	九州路33号附近	淇滨区	鹤壁市	B0188005XG	[]	联想(鹤壁方圆九州路专卖店)	河南省	0392-3328932;0392-6999737	购物服务;家电电子卖场;数码电子	060306	114.278663	35.746329	联想
74	114.850010,38.021713	廉州镇廉州东路50号	藁城区	石家庄市	B013704URT	[]	联想(藁城志成旗舰店)	河北省	[]	购物服务;家电电子卖场;数码电子	060306	114.850010	38.021713	联想
75	108.756293,34.217515	斗门街道办事处西街斗门小学西	长安区	西安市	B001D116ZJ	[]	联想(斗门镇专卖店)	陕西省	029-85908179	购物服务;家电电子卖场;数码电子	060306	108.756293	34.217515	联想
76	115.624446,33.156519	城关镇镜湖中路73号	太和县	阜阳市	B0616006D1	[]	联想(地标店)	安徽省	0558-8611984;0558-8621984;15055589299	购物服务;家电电子卖场;数码电子	060306	115.624446	33.156519	联想
77	113.219510,23.470404	芙蓉镇	花都区	广州市	B00141JVO3	[]	联想(旗岭授权专卖店)	广东省	[]	购物服务;家电电子卖场;数码电子	060306	113.219510	23.470404	联想
78	111.922169,36.268081	岳阳路15附近	古县	临汾市	B016500BA8	[]	联想(古县龙华专卖店)	山西省	0357-8325898	购物服务;家电电子卖场;数码电子	060306	111.922169	36.268081	联想
79	106.652934,29.025336	古南镇中山路54号	綦江区	重庆市	B00178UF2V	[]	联想(旗舰店)	重庆市	023-48653675;023-66666666	购物服务;家电电子卖场;数码电子	060306	106.652934	29.025336	联想
80	112.730514,37.685388	汇通路18号万博数码港旁	榆次区	晋中市	B01620MWBW	[]	联想(晋中百联时创专卖店)	山西省	[]	购物服务;家电电子卖场;数码电子	060306	112.730514	37.685388	联想
81	120.639474,31.817044	塘桥镇南京西路36号	张家港市	苏州市	B020015SLI	[]	联想(张家湾塘桥镇地标店)	江苏省	0512-58104550;13801561185	购物服务;家电电子卖场;数码电子	060306	120.639474	31.817044	联想
82	116.137722,39.736121	[]	房山区	北京市	B000A7PVE9	[]	联想(良乡北关西路专卖店)	北京市	010-69368090;010-69369318	购物服务;家电电子卖场;数码电子|购物服务;家电电子卖场;手机销售	060306|060305	116.137722	39.736121	联想
83	108.228288,27.523266	佛顶山大道(石阡县人口和计划生育局东北)	石阡县	铜仁市	B03580087M	[]	联想(石阡创通专卖店)	贵州省	0856-7621112;15908566988	购物服务;家电电子卖场;数码电子	060306	108.228288	27.523266	联想
84	119.588430,31.180034	华杨北路天使丽人美容养生馆西北70米	宜兴市	无锡市	B01FE19QTW	[]	联想(太华镇专卖店)	江苏省	0510-87380828	购物服务;家电电子卖场;数码电子	060306	119.588430	31.180034	联想
85	119.449713,32.201991	健康路48号	京口区	镇江市	B01FF02A2X	[]	联想(仁章路)	江苏省	0511-85235556	购物服务;家电电子卖场;数码电子	060306	119.449713	32.201991	联想
86	111.647420,31.058224	鸣凤镇南门路192号(教育局对面)	远安县	宜昌市	B02CD0QIA6	[]	联想(奔腾店)	湖北省	0717-3820168	购物服务;家电电子卖场;数码电子	060306	111.647420	31.058224	联想
87	106.004060,31.555669	巴都大道86号	阆中市	南充市	B03310PGS5	[]	联想(七里开发区店)	四川省	18990761616	购物服务;家电电子卖场;数码电子	060306	106.004060	31.555669	联想
88	117.156878,39.113559	白堤路颐高数码广场21层2106	南开区	天津市	B00160CQ60	[]	联想(百脑汇1A08店)	天津市	[]	购物服务;家电电子卖场;数码电子	060306	117.156878	39.113559	联想
89	110.176863,20.325122	徐城街道德新一路133号	徐闻县	湛江市	B02F701RU1	[]	联想(时代科技专卖店)	广东省	0759-4800980	购物服务;家电电子卖场;数码电子	060306	110.176863	20.325122	联想
90	113.484641,22.623051	民众镇六百六路167号	中山市	中山市	B02F80QABH	[]	联想(民众恒信专营店)	广东省	15099898175	购物服务;家电电子卖场;数码电子	060306	113.484641	22.623051	联想
91	120.529432,37.643236	东莱街286号	龙口市	烟台市	B02170RHET	[]	联想(旗舰店)	山东省	0535-8535533	购物服务;家电电子卖场;数码电子	060306	120.529432	37.643236	联想
92	101.989735,24.070119	桂山镇平山路46号(县政府大门对面)	新平彝族傣族自治县	玉溪市	B036D00VCH	[]	联想(新平现代专卖店)	云南省	0877-7011055;0877-7019755	购物服务;家电电子卖场;数码电子	060306	101.989735	24.070119	联想
93	120.190864,35.959449	武夷山路391号	黄岛区	青岛市	B021409P20	[]	联想(武夷山路店)	山东省	0532-86896512;0532-86886899	生活服务;维修站点;维修站点	071200	120.190864	35.959449	联想
94	118.149178,24.533625	27路;37路;84路;134路	湖里区	厦门市	BV10212050	[]	联想(公交站)	福建省	[]	交通设施服务;公交车站;公交车站相关	150700	118.149178	24.533625	联想
95	114.484512,22.892921	惠阳10路	惠阳区	惠州市	BV10871358	[]	联想(公交站)	广东省	[]	交通设施服务;公交车站;公交车站相关	150700	114.484512	22.892921	联想
96	117.698387,35.867344	新泰-盐店	新泰市	泰安市	BV10742374	[]	联想电脑(公交站)	山东省	[]	交通设施服务;公交车站;公交车站相关	150700	117.698387	35.867344	联想
97	116.311586,40.040599	创业路8号群英科技园2号楼	海淀区	北京市	B000A8W5HJ	[]	联想(上地东路)	北京市	4006185673	公司企业;公司;机械电子	170204	116.311586	40.040599	联想
98	123.435908,41.768186	青年大街167号北方国际传媒中心	沈河区	沈阳市	B001817E15	[]	联想(青年大街)	辽宁省	[]	公司企业;公司;网络科技	170206	123.435908	41.768186	联想
99	116.302998,40.044199	开拓路1号院汇苑开拓大厦	海淀区	北京市	B000A9MY5L	[]	联想(开拓路)	北京市	[]	公司企业;公司;网络科技	170206	116.302998	40.044199	联想
100	112.374116,34.311606	凯旋路与昌盛路交叉口东南150米	伊川县	洛阳市	B0FFG5DCRU	[]	联想电脑	河南省	15194409570;13213567521	购物服务;家电电子卖场;数码电子	060306	112.374116	34.311606	联想
101	121.438228,31.190790	漕溪北路339号百脑汇1B02	徐汇区	上海市	B0FFFRZNWU	[]	联想	上海市	18201833276;021-60857691	购物服务;家电电子卖场;数码电子	060306	121.438228	31.190790	联想
102	115.505921,33.635917	南丰镇东街粮库大门西50米路北	郸城县	周口市	B0FFG45DOM	[]	联想电脑	河南省	15239416561	购物服务;家电电子卖场;数码电子	060306	115.505921	33.635917	联想
103	117.612927,36.675645	西商业街与024乡道交叉口北100米	章丘区	济南市	B0FFFWXXI9	[]	联想电脑	山东省	[]	购物服务;家电电子卖场;数码电子	060306	117.612927	36.675645	联想
104	119.292505,29.254266	高隆路与316省道交叉口东50米	兰溪市	金华市	B0FFG182G2	[]	联想电脑	浙江省	13857909212	购物服务;家电电子卖场;数码电子	060306	119.292505	29.254266	联想
105	118.405441,37.052831	商业街49号卫达电子商场1层	广饶县	东营市	B0FFFS0B1U	[]	联想电脑	山东省	0546-8174115;0546-2957057	购物服务;家电电子卖场;数码电子	060306	118.405441	37.052831	联想
106	115.573974,33.310903	005县道与105国道交叉口东北150米	太和县	阜阳市	B0FFFZU9UX	[]	联想电脑	安徽省	0558-8346248;15055511178	购物服务;家电电子卖场;数码电子	060306	115.573974	33.310903	联想
107	113.827581,22.728536	沙井街道万丰村华润万家首层苏宁电器	宝安区	深圳市	B0FFG3F033	[]	联想电脑	广东省	[]	购物服务;家电电子卖场;数码电子	060306	113.827581	22.728536	联想
108	106.237947,29.464089	大兴街与白云大道交叉口西50米	璧山区	重庆市	B0FFGWUZDA	[]	联想	重庆市	[]	购物服务;购物相关场所;购物相关场所	060000	106.237947	29.464089	联想
109	113.374592,34.562485	东柿路与袁井公路交叉口西200米	新密市	郑州市	B0FFG3F8LM	[]	联想电脑	河南省	13938435567	购物服务;家电电子卖场;数码电子	060306	113.374592	34.562485	联想
110	103.699227,30.608190	崇阳街道金鸡街(彭庙上街)108号	崇州市	成都市	B0FFFW97CK	[]	联想电脑	四川省	18982014381	购物服务;家电电子卖场;数码电子	060306	103.699227	30.608190	联想
111	115.048736,33.905252	黄集乡邮政储蓄银行旁边	淮阳县	周口市	B0FFG02SF1	[]	联想电脑	河南省	13939467966	购物服务;家电电子卖场;数码电子	060306	115.048736	33.905252	联想
112	112.555554,34.176358	325省道东50米	汝阳县	洛阳市	B0FFG6DE96	[]	联想电脑	河南省	15837984323	购物服务;家电电子卖场;数码电子	060306	112.555554	34.176358	联想
113	117.609050,32.152616	中兴街与子建路交叉口西南50米	肥东县	合肥市	B0FFG49CEW	[]	联想电脑	安徽省	13349099595	购物服务;家电电子卖场;数码电子	060306	117.609050	32.152616	联想
114	105.338373,28.441871	江兴路与561乡道交叉口东150米附近	叙永县	泸州市	B0FFI95ERV	[]	联想电脑	四川省	[]	购物服务;家电电子卖场;数码电子	060306	105.338373	28.441871	联想
115	116.511528,38.568343	902乡道西100米	大城县	廊坊市	B0FFG2LGRP	[]	联想电脑	河北省	15076611914	购物服务;家电电子卖场;数码电子	060306	116.511528	38.568343	联想
116	116.304532,39.987314	北京硅谷电脑城12层1206室	海淀区	北京市	B0FFIA8VKD	[]	联想	北京市	15210687682	购物服务;购物相关场所;购物相关场所	060000	116.304532	39.987314	联想
117	113.546636,22.189342	罗保博士街27号	大堂区	澳门特别行政区	B0FFGM4FFS	[]	联想	澳门特别行政区	[]	购物服务;家电电子卖场;数码电子	060306	113.546636	22.189342	联想
118	120.150319,36.349710	李哥庄镇(工商所对面)	胶州市	青岛市	B0FFG6QD30	[]	联想(胶州李哥庄专卖店)	山东省	[]	购物服务;家电电子卖场;数码电子	060306	120.150319	36.349710	联想
119	116.081879,43.949199	锡林大街50号	锡林浩特市	锡林郭勒盟	B01DF1467P	[]	联想(鑫明星专卖店)	内蒙古自治区	0479-8231666;0479-8225599	购物服务;家电电子卖场;数码电子	060306	116.081879	43.949199	联想
120	112.140581,28.519975	资江路10附近	桃江县	益阳市	B02E1002H4	[]	联想(创创店)	湖南省	0737-8788885	购物服务;家电电子卖场;数码电子	060306	112.140581	28.519975	联想
121	116.862164,37.189438	广场大街57号	临邑县	德州市	B021602C5P	[]	联想(临邑县质量技术监督局西南)	山东省	0534-4234606	购物服务;家电电子卖场;数码电子	060306	116.862164	37.189438	联想
122	121.373869,37.550368	芝罘屯路11号科技市场北门	芝罘区	烟台市	B0FFFS36EP	[]	联想	山东省	0535-6672159	购物服务;家电电子卖场;数码电子	060306	121.373869	37.550368	联想
123	108.692381,34.333358	建民路15号附近	秦都区	咸阳市	B0FFI2C4LE	[]	联想	陕西省	[]	购物服务;家电电子卖场;数码电子	060306	108.692381	34.333358	联想
124	115.088074,37.062309	高重线东50米	平乡县	邢台市	B0FFG4NAG6	[]	联想	河北省	18903296605	购物服务;家电电子卖场;数码电子	060306	115.088074	37.062309	联想
125	115.084387,30.210887	武汉路193号黄石摩尔城F3	黄石港区	黄石市	B0FFI8IXTE	[]	联想	湖北省	[]	购物服务;家电电子卖场;数码电子	060306	115.084387	30.210887	联想
126	88.652604,42.792932	托克逊镇友好路人民银行楼下	托克逊县	吐鲁番市	B03E30LUYZ	[]	联想	新疆维吾尔自治区	0995-6220800	购物服务;家电电子卖场;数码电子	060306	88.652604	42.792932	联想
127	101.769451,36.623381	西关大街11-1号	城西区	西宁市	B03CB109SQ	[]	联想	青海省	[]	购物服务;家电电子卖场;数码电子	060306	101.769451	36.623381	联想
128	116.515411,39.840358	[]	朝阳区	北京市	B0FFI1F6S3	[]	联想	北京市	13730299512;13511074743	购物服务;家电电子卖场;数码电子	060306	116.515411	39.840358	联想
129	118.331872,30.914904	籍山镇利民路130号	南陵县	芜湖市	B0FFH6I57S	[]	联想	安徽省	0553-6821544	购物服务;家电电子卖场;数码电子	060306	118.331872	30.914904	联想
130	114.287524,30.580811	江汉四路1号武汉科技王电脑广场1楼115号	江汉区	武汉市	B0FFGWGQR4	[]	联想	湖北省	027-85668721;18271701197	购物服务;家电电子卖场;数码电子	060306	114.287524	30.580811	联想
131	113.143317,29.377068	冷水铺路与杨家巷交叉口北50米	岳阳楼区	岳阳市	B0FFHM5KH2	[]	联想	湖南省	[]	购物服务;家电电子卖场;数码电子	060306	113.143317	29.377068	联想
132	116.263181,28.368154	军湖路66号(进贤县监察局第一至第八分局东北)	进贤县	南昌市	B031705ZWJ	[]	联想	江西省	0791-85665820;18970052488	购物服务;家电电子卖场;数码电子	060306	116.263181	28.368154	联想
133	112.553119,39.367272	神头电厂神电主干道(电建医院落斜对面)	朔城区	朔州市	B0FFFV8ELN	[]	联想	山西省	[]	购物服务;家电电子卖场;数码电子	060306	112.553119	39.367272	联想
134	117.266476,31.925117	连水路与丽水路交叉口宜家生活超市二楼	庐阳区	合肥市	B0FFHSBGRX	[]	联想	安徽省	[]	购物服务;家电电子卖场;数码电子	060306	117.266476	31.925117	联想
135	117.198304,39.122206	成都道274号附近	和平区	天津市	B0FFHQOYJP	[]	联想	天津市	[]	购物服务;家电电子卖场;数码电子	060306	117.198304	39.122206	联想
136	116.263209,32.636280	交通东路46号	颍上县	阜阳市	B061602296	[]	联想(交通路店)	安徽省	0558-4433866	购物服务;家电电子卖场;数码电子	060306	116.263209	32.636280	联想
137	107.413400,40.766979	解放东街保安公司一楼	临河区	巴彦淖尔市	B0FFFRJBPG	[]	联想	内蒙古自治区	0478-8228530	购物服务;家电电子卖场;数码电子	060306	107.413400	40.766979	联想
138	112.407024,39.322978	豪德三街16号	朔城区	朔州市	B0FFFVPHE5	[]	联想	山西省	13353490025	购物服务;家电电子卖场;数码电子	060306	112.407024	39.322978	联想
139	106.328485,29.409811	巴福镇收费站	江津区	重庆市	B0FFFVRIEO	[]	联想	重庆市	[]	购物服务;家电电子卖场;数码电子	060306	106.328485	29.409811	联想
140	109.199109,34.375602	人民西路256号附近	临潼区	西安市	B0FFI19IBA	[]	联想	陕西省	13609256956	购物服务;家电电子卖场;数码电子	060306	109.199109	34.375602	联想
141	115.613825,27.703634	中共新干县七琴镇委员会附近	新干县	吉安市	B0FFG89PCW	[]	联想	江西省	[]	购物服务;家电电子卖场;数码电子	060306	115.613825	27.703634	联想
142	113.865418,22.662135	黄麻布工业街华生购物广场1层	宝安区	深圳市	B0FFFWZJ9Q	[]	联想	广东省	[]	购物服务;家电电子卖场;数码电子	060306	113.865418	22.662135	联想
143	108.842026,34.329666	建章路北段和兴园对面	未央区	西安市	B0FFFWNDYH	[]	联想	陕西省	[]	购物服务;家电电子卖场;数码电子	060306	108.842026	34.329666	联想
144	106.367875,29.488854	白市驿镇白市驿三角碑骨科医院斜对面	九龙坡区	重庆市	B0FFGBDMVL	[]	联想	重庆市	[]	购物服务;家电电子卖场;数码电子	060306	106.367875	29.488854	联想
145	106.227971,29.574022	双星大道双星幼儿园对面	璧山区	重庆市	B0FFG3AMTZ	[]	联想	重庆市	[]	购物服务;家电电子卖场;数码电子	060306	106.227971	29.574022	联想
146	115.686355,34.763340	孙老家镇西村天一幼儿园	曹县	菏泽市	B0FFG0J9DN	[]	联想	山东省	13954089809	购物服务;家电电子卖场;数码电子	060306	115.686355	34.763340	联想
147	119.252291,34.475602	市场路59号附近	海州区	连云港市	B0FFFT2BT6	[]	联想	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	119.252291	34.475602	联想
148	116.477343,39.708970	二干路与京福路交叉口西南200米	大兴区	北京市	B0FFH12XUF	[]	联想	北京市	[]	购物服务;家电电子卖场;数码电子	060306	116.477343	39.708970	联想
149	121.474040,31.272823	花园路175、177号	虹口区	上海市	B0FFGSHH08	[]	联想	上海市	[]	购物服务;家电电子卖场;数码电子	060306	121.474040	31.272823	联想
150	112.610580,38.537063	[]	忻府区	忻州市	B0FFH1L1MF	[]	联想	山西省	[]	购物服务;家电电子卖场;数码电子	060306	112.610580	38.537063	联想
151	119.535460,32.385693	友谊街21号附近	广陵区	扬州市	B0FFG4S1TK	[]	联想	江苏省	[]	购物服务;家电电子卖场;数码电子	060306	119.535460	32.385693	联想
